Time [s],CH1 [V],CH2 [V]
2.000000e-05,0.344000000000, 0.344000000000,
2.000000e-05,0.352000000000, 0.352000000000,
2.000000e-05,0.352000000000, 0.360000000000,
2.000000e-05,0.360000000000, 0.360000000000,
2.000000e-05,0.368000000000, 0.368000000000,
2.000000e-05,0.368000000000, 0.360000000000,
2.000000e-05,0.376000000000, 0.376000000000,
2.000000e-05,0.384000000000, 0.376000000000,
2.000000e-05,0.392000000000, 0.376000000000,
2.000000e-05,0.392000000000, 0.376000000000,
2.000000e-05,0.392000000000, 0.392000000000,
2.000000e-05,0.392000000000, 0.392000000000,
2.000000e-05,0.392000000000, 0.392000000000,
2.000000e-05,0.400000000000, 0.392000000000,
2.000000e-05,0.400000000000, 0.400000000000,
2.000000e-05,0.408000000000, 0.408000000000,
2.000000e-05,0.408000000000, 0.400000000000,
2.000000e-05,0.408000000000, 0.408000000000,
2.000000e-05,0.408000000000, 0.416000000000,
2.000000e-05,0.408000000000, 0.408000000000,
2.000000e-05,0.408000000000, 0.416000000000,
2.000000e-05,0.416000000000, 0.408000000000,
2.000000e-05,0.416000000000, 0.416000000000,
2.000000e-05,0.424000000000, 0.416000000000,
2.000000e-05,0.416000000000, 0.416000000000,
2.000000e-05,0.416000000000, 0.416000000000,
2.000000e-05,0.424000000000, 0.408000000000,
2.000000e-05,0.416000000000, 0.416000000000,
2.000000e-05,0.408000000000, 0.416000000000,
2.000000e-05,0.424000000000, 0.424000000000,
2.000000e-05,0.416000000000, 0.416000000000,
2.000000e-05,0.416000000000, 0.440000000000,
2.000000e-05,0.416000000000, 0.416000000000,
2.000000e-05,0.416000000000, 0.416000000000,
2.000000e-05,0.416000000000, 0.408000000000,
2.000000e-05,0.416000000000, 0.416000000000,
2.000000e-05,0.408000000000, 0.408000000000,
2.000000e-05,0.408000000000, 0.408000000000,
2.000000e-05,0.408000000000, 0.408000000000,
2.000000e-05,0.408000000000, 0.408000000000,
2.000000e-05,0.408000000000, 0.400000000000,
2.000000e-05,0.400000000000, 0.400000000000,
2.000000e-05,0.392000000000, 0.400000000000,
2.000000e-05,0.392000000000, 0.400000000000,
2.000000e-05,0.392000000000, 0.400000000000,
2.000000e-05,0.392000000000, 0.392000000000,
2.000000e-05,0.392000000000, 0.392000000000,
2.000000e-05,0.384000000000, 0.384000000000,
2.000000e-05,0.384000000000, 0.376000000000,
2.000000e-05,0.376000000000, 0.376000000000,
2.000000e-05,0.368000000000, 0.376000000000,
2.000000e-05,0.368000000000, 0.368000000000,
2.000000e-05,0.368000000000, 0.368000000000,
2.000000e-05,0.352000000000, 0.360000000000,
2.000000e-05,0.344000000000, 0.360000000000,
2.000000e-05,0.336000000000, 0.352000000000,
2.000000e-05,0.344000000000, 0.352000000000,
2.000000e-05,0.344000000000, 0.344000000000,
2.000000e-05,0.336000000000, 0.336000000000,
2.000000e-05,0.328000000000, 0.328000000000,
2.000000e-05,0.328000000000, 0.328000000000,
